Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,PV,Day_Perc_Change,Trend,21_SMA,34_SMA,14_SMA,boll_up,boll_down
PVR,EQ,2018-07-30,1115.3,1120.0,1132.0,1115.0,1123.45,1128.2,1123.67,292497,328668646.3,9834,63057,21.56,July,2018,329995115.40000004,1.156639469201126,positive,1247.1499999999999,1297.0132352941173,1180.7999999999997,1367.8078073236488,993.7921926763506
PVR,EQ,2018-07-31,1128.2,1126.95,1130.0,1092.3,1108.5,1103.4,1107.44,245129,271465306.05,10934,77314,31.54,July,2018,270475338.6,-2.1981918099627684,negative,1234.6357142857141,1287.7661764705879,1160.3999999999999,1307.6580362179536,1013.1419637820461
PVR,EQ,2018-08-01,1103.4,1104.0,1121.0,1104.0,1112.0,1115.8,1112.65,268005,298196983.3,15167,98761,36.85,August,2018,299039979.0,1.1237991662135016,positive,1222.2261904761904,1278.7867647058822,1140.3785714285711,1199.3405763298363,1081.416566527306
PVR,EQ,2018-08-02,1115.8,1114.8,1116.0,1098.0,1102.25,1101.55,1103.76,332751,367275800.15,14317,126187,37.92,August,2018,366541864.05,-1.2771105932962934,negative,1209.045238095238,1269.7823529411764,1132.5464285714284,1178.7295834139413,1086.3632737289154
PVR,EQ,2018-08-03,1101.55,1143.0,1208.0,1143.0,1175.75,1177.2,1179.48,2926219,3451431273.05,95126,736384,25.17,August,2018,3444745006.8,6.8675956606599975,among top gainers,1199.5476190476188,1263.9029411764704,1134.192857142857,1185.0959303029483,1083.2897839827658
PVR,EQ,2018-08-06,1177.2,1181.0,1212.0,1180.0,1201.0,1202.0,1198.06,438414,525247489.6,19780,57161,13.04,August,2018,526973628.0,2.1066938498131016,positive,1191.4761904761904,1259.1014705882353,1137.1499999999999,1198.4166178398743,1075.8833821601254
PVR,EQ,2018-08-07,1202.0,1204.0,1242.0,1187.0,1221.3,1226.45,1221.6,808710,987921876.05,34771,109459,13.54,August,2018,991842379.5,2.0341098169717187,positive,1184.2476190476189,1254.8044117647057,1145.7321428571427,1220.5464114174822,1070.9178742968031
PVR,EQ,2018-08-08,1226.45,1277.0,1287.55,1221.0,1248.15,1246.75,1257.55,1789243,2250065642.95,82247,337064,18.84,August,2018,2230738710.25,1.6551836601573555,positive,1176.397619047619,1251.4235294117645,1153.6178571428568,1245.4987466528182,1061.7369676328954
PVR,EQ,2018-08-09,1246.75,1251.0,1290.0,1235.0,1289.9,1279.45,1262.67,444172,560844313.0,18609,64055,14.42,August,2018,568295865.4,2.6228193302586744,positive,1171.1809523809522,1249.3367647058822,1162.7892857142854,1276.585785448009,1048.9927859805618
PVR,EQ,2018-08-10,1279.45,1300.0,1329.5,1279.1,1328.75,1316.05,1307.52,1071746,1401328289.5,33207,115053,10.74,August,2018,1410471323.3,2.8606041658524983,positive,1167.3690476190477,1248.2882352941176,1174.4571428571423,1314.311406878066,1034.6028788362187
PVR,EQ,2018-08-13,1316.05,1324.9,1324.9,1277.2,1286.8,1283.5,1297.37,590552,766163894.5,19462,126094,21.35,August,2018,757973492.0,-2.4733102845636568,negative,1170.8119047619048,1246.3764705882352,1182.3785714285711,1333.8593227535403,1030.897820103602
PVR,EQ,2018-08-14,1283.5,1286.0,1324.0,1286.0,1307.0,1313.55,1312.79,585207,768253766.85,23136,76161,13.01,August,2018,768698654.85,2.3412543825477083,positive,1178.4023809523808,1244.7764705882353,1194.8821428571425,1359.1218579414917,1030.6424277727933
PVR,EQ,2018-08-16,1313.55,1300.0,1309.5,1281.7,1298.0,1291.7,1294.74,464283,601127544.15,20193,191660,41.28,August,2018,599714351.1,-1.6634311598340281,negative,1184.645238095238,1241.8191176470589,1207.2071428571423,1372.8568049438784,1041.5574807704063
PVR,EQ,2018-08-17,1291.7,1300.0,1313.4,1287.7,1305.5,1306.15,1300.86,311973,405832477.95,11338,76696,24.58,August,2018,407483533.9500001,1.1186808082372046,positive,1194.161904761905,1239.8147058823529,1220.8392857142856,1385.3155696187814,1056.3630018097897
PVR,EQ,2018-08-20,1306.15,1305.5,1349.4,1302.55,1328.15,1331.4,1332.2,470132,626310197.85,16000,61709,13.13,August,2018,625933744.8000001,1.9331623473567427,positive,1203.4500000000003,1238.7911764705882,1235.3535714285713,1400.4761714019774,1070.2309714551652
PVR,EQ,2018-08-21,1331.4,1328.0,1328.0,1301.0,1305.0,1305.85,1310.48,328880,430989268.2,19369,115855,35.23,August,2018,429467948.0,-1.9190325972660458,negative,1210.8214285714287,1236.7161764705882,1249.8142857142852,1399.9354851016271,1099.6930863269433
PVR,EQ,2018-08-23,1305.85,1306.0,1334.5,1283.15,1315.95,1319.9,1308.22,314590,411552978.1,12772,54834,17.43,August,2018,415227341.0,1.0759275567638005,positive,1218.7833333333335,1234.9970588235294,1264.3928571428569,1397.0809347311074,1131.7047795546064
PVR,EQ,2018-08-24,1319.9,1316.0,1342.0,1301.1,1313.1,1322.9,1322.57,410545,542973571.05,20766,122783,29.91,August,2018,543109980.5,0.22728994620804244,slight or no change,1225.9404761904766,1233.4161764705882,1280.2035714285714,1377.2768939484827,1183.1302489086602
PVR,EQ,2018-08-27,1322.9,1327.9,1337.0,1316.0,1323.0,1321.8,1326.25,222774,295453536.6,9908,87957,39.48,August,2018,294462673.2,-0.08315065386651499,slight or no change,1234.669047619048,1231.954411764706,1290.5321428571426,1369.472262394215,1211.5920233200702
PVR,EQ,2018-08-28,1321.8,1323.45,1339.6,1318.45,1330.0,1333.65,1330.92,301364,401091281.15,13064,78119,25.92,August,2018,401914098.6,0.8965047662278902,slight positive,1244.8833333333337,1230.6426470588237,1299.935714285714,1363.2681513335451,1236.603277237883
PVR,EQ,2018-08-29,1333.65,1335.65,1370.9,1327.0,1362.0,1365.7,1356.64,439218,595860765.1,19357,126901,28.89,August,2018,599840022.6,2.403179244929321,positive,1256.8071428571432,1229.2926470588236,1309.8821428571428,1366.9259668624006,1252.8383188518849
PVR,EQ,2018-08-30,1365.7,1384.25,1401.0,1347.1,1363.85,1369.3,1376.11,965409,1328507826.5,31705,246746,25.56,August,2018,1321934543.7,0.2636010836933433,slight or no change,1268.2880952380956,1228.7132352941178,1318.6357142857141,1371.398046837107,1265.8733817343214
PVR,EQ,2018-08-31,1369.3,1367.0,1386.95,1355.75,1372.0,1372.75,1370.21,273455,374689422.55,9421,61950,22.65,August,2018,375385351.25,0.2519535529102557,slight or no change,1281.1142857142859,1228.0264705882355,1325.2999999999997,1380.2646459798693,1270.3353540201301
PVR,EQ,2018-09-03,1372.75,1375.0,1418.0,1367.6,1385.0,1382.65,1392.27,649507,904292166.5,15295,278005,42.8,September,2018,898040853.5500002,0.7211801129120454,slight positive,1293.821428571429,1233.069117647059,1330.0571428571427,1392.5815978529888,1267.5326878612966
PVR,EQ,2018-09-04,1382.65,1390.0,1392.0,1313.15,1338.4,1339.35,1349.56,565194,762762502.1,18526,254194,44.97,September,2018,756992583.9,-3.1316674501862485,among top losers,1305.1452380952385,1238.5161764705886,1334.0464285714284,1390.618336036935,1277.4745211059217
PVR,EQ,2018-09-05,1339.35,1339.5,1345.7,1289.05,1320.5,1324.8,1316.54,323301,425638594.5,11740,76192,23.57,September,2018,428309164.8,-1.0863478553029382,negative,1312.1738095238097,1243.3455882352946,1334.85,1390.4795162384432,1279.2204837615566
PVR,EQ,2018-09-06,1324.8,1325.0,1361.2,1300.65,1345.95,1340.5,1321.61,244469,323091602.4,7741,53704,21.97,September,2018,327710694.5,1.1850845410628086,positive,1318.7690476190478,1250.2338235294121,1338.3357142857142,1388.1275490900975,1288.5438794813308
PVR,EQ,2018-09-07,1340.5,1341.1,1374.85,1330.3,1358.5,1366.15,1356.91,368935,500610380.85,14275,81181,22.0,September,2018,504020550.25000006,1.913465124953384,positive,1325.4214285714288,1256.9926470588239,1342.6214285714284,1390.7816054540235,1294.4612516888333
PVR,EQ,2018-09-10,1366.15,1359.0,1385.0,1332.1,1343.05,1343.9,1366.24,271327,370696491.1,9123,111550,41.11,September,2018,364636355.3,-1.6286644951140072,negative,1330.0476190476195,1262.6647058823532,1343.5142857142855,1391.2398219940071,1295.788749434564
PVR,EQ,2018-09-11,1343.9,1347.0,1360.85,1338.3,1357.0,1352.85,1350.12,211391,285402788.9,9783,62025,29.34,September,2018,285980314.35,0.6659721705484012,slight positive,1333.5428571428574,1268.5514705882358,1346.8714285714284,1389.5270570085163,1304.2158001343405
PVR,EQ,2018-09-12,1352.85,1358.0,1408.0,1341.6,1402.0,1391.55,1376.43,776984,1069467393.7,29764,246875,31.77,September,2018,1081212085.2,2.8606275640314927,positive,1337.1380952380955,1274.9911764705887,1351.9892857142854,1397.7828220161834,1306.1957494123874
PVR,EQ,2018-09-14,1391.55,1414.0,1416.8,1370.0,1373.65,1379.1,1393.99,516069,719394389.95,21427,90426,17.52,September,2018,711710757.9,-0.8946857820416154,slight negative,1341.6904761904764,1282.0676470588242,1356.003571428571,1400.6512772751537,1311.3558655819882
PVR,EQ,2018-09-17,1379.1,1399.85,1423.0,1380.0,1395.95,1396.3,1404.36,743619,1044312133.1,33814,98889,13.3,September,2018,1038315209.7,1.247190196504966,positive,1345.6309523809525,1290.2191176470594,1361.3249999999994,1406.1703024724604,1316.4796975275383
PVR,EQ,2018-09-18,1396.3,1394.95,1396.0,1333.05,1339.0,1339.0,1356.16,573099,777216784.5,22839,215229,37.56,September,2018,767379561.0,-4.1037026426985586,among top losers,1347.8833333333334,1296.7985294117652,1361.7071428571421,1405.6180116210915,1317.7962740931928
PVR,EQ,2018-09-19,1339.0,1345.0,1356.2,1323.25,1332.55,1338.35,1337.82,214014,286312326.5,8902,30976,14.47,September,2018,286425636.9,-0.04854368932039055,slight or no change,1349.4166666666667,1302.9794117647064,1359.7535714285707,1405.3022514615598,1314.2048913955816
PVR,EQ,2018-09-21,1338.35,1341.0,1355.0,1285.5,1344.85,1344.05,1332.71,366482,488412557.65,19833,123185,33.61,September,2018,492570132.1,0.4258975604289006,slight or no change,1350.0190476190476,1310.057352941177,1357.9499999999991,1403.8684729041202,1312.0315270958781
PVR,EQ,2018-09-24,1344.05,1357.9,1359.45,1280.3,1284.05,1287.35,1305.8,285156,372357415.85,12529,56388,19.77,September,2018,367095576.6,-4.218593058293962,among top losers,1349.138095238095,1315.102941176471,1351.849999999999,1410.2834598562279,1293.4165401437701
PVR,EQ,2018-09-25,1287.35,1280.1,1293.55,1226.6,1268.9,1253.65,1261.9,330444,416988415.45,19703,116346,35.21,September,2018,414261120.6,-2.617780712315987,negative,1345.9833333333331,1319.5764705882357,1342.6357142857134,1418.2927992513314,1266.9786293200955
PVR,EQ,2018-09-26,1253.65,1260.0,1289.0,1258.05,1286.9,1285.4,1270.02,506604,643397324.4,14715,321467,63.46,September,2018,651188781.6,2.532604794001525,positive,1344.197619047619,1322.7588235294122,1338.7821428571422,1420.4196399651876,1257.1446457490968
PVR,EQ,2018-09-27,1285.4,1287.0,1299.0,1245.1,1260.0,1255.1,1270.81,310127,394111442.75,23679,122612,39.54,September,2018,389240397.7,-2.357242881593291,negative,1341.0214285714285,1324.3205882352945,1333.8035714285706,1426.8220267048123,1240.785116152329
PVR,EQ,2018-09-28,1255.1,1270.0,1279.45,1190.0,1201.8,1201.75,1239.82,351195,435420171.15,33533,120224,34.23,September,2018,422048591.25,-4.25065731814197,among top losers,1334.7404761904759,1323.5941176470594,1323.8928571428564,1440.430865846144,1207.354848439569
PVR,EQ,2018-10-01,1201.75,1210.0,1234.0,1164.45,1225.0,1224.9,1214.39,422964,513645270.2,31267,165965,39.24,October,2018,518088603.6,1.926357395464961,positive,1328.0357142857142,1322.951470588236,1313.8035714285706,1438.7372859414193,1188.869856915722
PVR,EQ,2018-10-03,1224.9,1225.0,1262.85,1217.9,1227.95,1227.85,1241.26,302185,375091320.3,27322,82222,27.21,October,2018,371037852.25,0.24083598661113206,slight or no change,1321.2999999999997,1321.4338235294124,1305.5142857142848,1437.0702488196162,1173.9583226089535
PVR,EQ,2018-10-04,1227.85,1219.95,1241.8,1190.4,1198.8,1199.55,1214.46,313341,380541470.4,28024,97024,30.96,October,2018,375868196.55,-2.304841796636392,negative,1313.0523809523806,1318.007352941177,1294.5642857142848,1434.40681489276,1154.7217565358096
PVR,EQ,2018-10-05,1199.55,1204.5,1222.7,1142.65,1167.0,1168.3,1179.17,446167,526106089.95,25900,104627,23.45,October,2018,521256906.1,-2.6051435955149804,negative,1302.8452380952378,1314.6191176470595,1278.617857142856,1421.6973756854243,1135.538338600288
PVR,EQ,2018-10-08,1168.3,1168.0,1198.0,1098.9,1189.85,1179.8,1171.66,264630,310056887.35,17142,52018,19.66,October,2018,312210474.0,0.9843362150132596,slight positive,1295.2476190476186,1310.6852941176478,1264.382142857142,1404.012768807526,1124.751516906758
PVR,EQ,2018-10-09,1179.8,1189.05,1222.75,1184.4,1208.95,1208.0,1201.4,192894,231742500.55,18044,36504,18.92,October,2018,233015952.0,2.3902356331581665,positive,1289.685714285714,1308.2235294117654,1250.932142857142,1370.6861253323837,1131.1781603819004
PVR,EQ,2018-10-10,1208.0,1208.0,1311.0,1207.1,1300.6,1297.2,1272.67,605098,770092122.1,32710,157850,26.09,October,2018,784933125.6,7.384105960264907,bull run,1287.6238095238093,1307.9602941176477,1247.9464285714278,1360.0840738272275,1135.808783315628
PVR,EQ,2018-10-11,1297.2,1238.0,1274.55,1235.45,1260.0,1257.0,1257.29,244404,307287030.75,19062,53468,21.88,October,2018,307215828.0,-3.098982423681784,among top losers,1282.4261904761902,1305.77205882353,1242.1357142857137,1341.83484188448,1142.4365866869473
PVR,EQ,2018-10-12,1257.0,1265.1,1346.65,1265.1,1324.0,1323.95,1308.07,308952,404131184.35,14626,49065,15.88,October,2018,409037000.4,5.3261734287987315,among top gainers,1281.4761904761901,1306.3044117647064,1240.6999999999994,1334.4803079214664,1146.9196920785323
PVR,EQ,2018-10-15,1323.95,1335.8,1341.0,1297.05,1308.15,1310.05,1311.87,205041,268986981.0,11260,46788,22.82,October,2018,268613962.05,-1.0498885909588809,negative,1279.438095238095,1306.0147058823536,1242.321428571428,1340.2685392154665,1144.3743179273895
PVR,EQ,2018-10-16,1310.05,1310.05,1347.45,1300.0,1339.35,1341.0,1328.47,225445,299497856.65,8501,33184,14.72,October,2018,302321745.0,2.3625052478912996,positive,1277.0309523809522,1306.54705882353,1248.5607142857136,1359.8378332176906,1137.2835953537367
PVR,EQ,2018-10-17,1341.0,1357.0,1376.0,1305.0,1324.0,1314.0,1340.43,472705,633629001.55,18746,68685,14.53,October,2018,621134370.0,-2.0134228187919434,negative,1273.9309523809522,1306.3176470588242,1250.6035714285706,1365.7759269810886,1135.4312158760526
PVR,EQ,2018-10-19,1314.0,1318.0,1319.25,1261.35,1296.0,1290.35,1284.3,156188,200591535.5,10595,20184,12.92,October,2018,201537185.8,-1.799847792998488,negative,1268.8857142857141,1305.0441176470592,1253.121428571428,1370.2419957351265,1136.0008614077294
PVR,EQ,2018-10-22,1290.35,1310.0,1338.55,1282.4,1304.0,1299.15,1315.41,239897,315562595.05,13419,31898,13.3,October,2018,311662187.55,0.6819855078079806,slight positive,1266.988095238095,1303.0867647058828,1260.0785714285707,1375.6147376895515,1144.54240516759
PVR,EQ,2018-10-23,1299.15,1281.0,1314.0,1276.15,1282.65,1279.65,1290.04,141783,182906262.55,6822,36523,25.76,October,2018,181432615.95,-1.5009814109225306,negative,1264.192857142857,1300.4500000000005,1263.9892857142852,1378.0936453597835,1149.8849260687869
PVR,EQ,2018-10-24,1279.65,1293.75,1312.5,1276.3,1279.05,1283.25,1290.28,257332,332030850.85,13584,102393,39.79,October,2018,330221289.0,0.2813269253311379,slight or no change,1261.297619047619,1297.8176470588242,1267.946428571428,1380.4836939500592,1155.4091631927968
PVR,EQ,2018-10-25,1283.25,1270.0,1299.0,1226.3,1273.5,1284.05,1261.53,606946,765682885.2,40000,50352,8.3,October,2018,779349011.3,0.0623417105006796,slight or no change,1261.1404761904762,1294.917647058824,1273.9821428571424,1379.5666741188652,1168.3976115954197
PVR,EQ,2018-10-26,1284.05,1283.0,1320.0,1242.0,1296.0,1295.1,1287.89,354640,456736930.7,19336,56348,15.89,October,2018,459294264.0,0.8605583894708113,slight positive,1263.1142857142856,1293.6161764705887,1283.0392857142851,1369.6153632288147,1196.4632081997556
PVR,EQ,2018-10-29,1295.1,1300.15,1328.35,1287.45,1321.0,1317.4,1311.83,202408,265524489.6,8840,20269,10.01,October,2018,266652299.2,1.7218747587059102,positive,1264.638095238095,1293.3985294117651,1292.8678571428568,1357.3897747921533,1228.3459394935603
PVR,EQ,2018-10-30,1317.4,1325.15,1355.0,1315.0,1340.75,1340.25,1342.37,277397,372368805.7,10001,72335,26.08,October,2018,371781329.25,1.7344770001518128,positive,1268.692857142857,1293.3911764705888,1302.3142857142852,1349.7832298708656,1254.8453415577048
PVR,EQ,2018-10-31,1340.25,1345.0,1386.6,1317.05,1358.0,1362.35,1362.45,450156,613315271.35,26983,112140,24.91,October,2018,613270026.5999999,1.6489460921469856,positive,1276.340476190476,1293.2794117647063,1306.9678571428565,1364.0728294057235,1249.8628848799895
PVR,EQ,2018-11-01,1362.35,1364.0,1391.0,1363.0,1366.3,1368.85,1376.42,183291,252285587.55,9001,27155,14.82,November,2018,250897885.35,0.4771167467978232,slight or no change,1283.1952380952378,1294.013235294118,1314.9571428571421,1373.232851705326,1256.6814340089581
PVR,EQ,2018-11-02,1368.85,1380.0,1405.3,1375.0,1395.0,1394.4,1388.4,296858,412156300.4,11957,117520,39.59,November,2018,413938795.2000001,1.866530299156244,positive,1291.1261904761905,1295.2352941176475,1319.9892857142852,1392.1279788266238,1247.8505926019466
PVR,EQ,2018-11-05,1394.4,1394.35,1436.0,1388.15,1420.0,1421.15,1417.09,433388,614147655.5,25016,98373,22.7,November,2018,615909356.2,1.9183878370625296,positive,1301.6785714285713,1296.1058823529415,1327.9249999999995,1417.6528170571776,1238.1971829428214
PVR,EQ,2018-11-06,1421.15,1434.0,1440.8,1397.9,1403.95,1404.8,1419.65,295720,419820196.5,19866,93665,31.67,November,2018,415427456.0,-1.1504767265946736,negative,1312.9404761904761,1296.861764705883,1332.4821428571424,1431.1097689381445,1233.8545167761404
PVR,EQ,2018-11-07,1404.8,1405.0,1422.95,1405.0,1422.95,1417.45,1416.31,60482,85661509.1,2672,16255,26.88,November,2018,85730210.9,0.9004840546697146,slight positive,1324.257142857143,1297.4838235294121,1339.8714285714282,1447.6141471495012,1232.1287099933552
PVR,EQ,2018-11-09,1417.45,1405.0,1450.65,1355.55,1445.95,1446.75,1415.06,801317,1133909081.2,29171,180797,22.56,November,2018,1159305369.75,2.0670923136618446,positive,1335.6261904761905,1300.652941176471,1351.0428571428567,1468.6485206455668,1233.4371936401467
PVR,EQ,2018-11-12,1446.75,1428.2,1437.35,1380.0,1391.0,1387.25,1408.48,422237,594713116.7,17857,84340,19.97,November,2018,585748278.25,-4.1126663210644505,among top losers,1339.9142857142858,1302.0911764705886,1357.3357142857137,1472.3805044166206,1242.2909241548068
PVR,EQ,2018-11-13,1387.25,1391.0,1413.5,1390.65,1394.8,1397.15,1400.76,313670,439376722.9,18194,93589,29.84,November,2018,438244040.5,0.71364209767526,slight positive,1346.5880952380953,1303.652941176471,1365.728571428571,1473.2584364342179,1258.1987064229243
PVR,EQ,2018-11-14,1397.15,1418.95,1434.9,1404.0,1416.8,1419.7,1422.59,274468,390455399.15,20573,101586,37.01,November,2018,389662219.6,1.6139999284257245,positive,1351.1476190476192,1307.5455882352944,1375.4749999999997,1475.257816078803,1275.6921839211964
PVR,EQ,2018-11-15,1419.7,1385.0,1432.85,1385.0,1406.0,1410.15,1418.87,209393,297101638.25,20488,73677,35.19,November,2018,295275538.95000005,-0.6726773261956698,slight negative,1355.9142857142858,1312.148529411765,1384.4821428571427,1470.5358077515516,1298.4284779627337
PVR,EQ,2018-11-16,1410.15,1418.7,1439.5,1403.5,1424.25,1417.0,1425.42,256676,365870983.95,22268,98801,38.49,November,2018,363709892.0,0.4857639258234903,slight or no change,1359.5333333333335,1316.0191176470591,1393.1892857142855,1463.5156696304687,1322.8629017981023
PVR,EQ,2018-11-19,1417.0,1412.15,1448.0,1412.15,1439.0,1433.9,1435.01,244046,350209136.8,12822,54120,22.18,November,2018,349937559.40000004,1.192660550458724,positive,1365.2428571428575,1321.277941176471,1401.5107142857141,1459.7350837353135,1343.2863448361147
PVR,EQ,2018-11-20,1433.9,1430.05,1455.0,1393.25,1406.0,1403.9,1425.23,564365,804352601.35,24067,157421,27.89,November,2018,792312023.5,-2.0921961085152434,negative,1370.6500000000003,1327.2235294117652,1406.0571428571427,1452.4043418787032,1359.7099438355822
PVR,EQ,2018-11-21,1403.9,1415.15,1423.0,1386.35,1417.5,1418.0,1408.44,221645,312174224.8,14583,43798,19.76,November,2018,314292610.0,1.0043450388204311,positive,1376.309523809524,1332.902941176471,1410.0321428571428,1449.2252075329584,1370.8390781813273
PVR,EQ,2018-11-22,1418.0,1410.1,1432.5,1404.6,1414.0,1415.75,1420.57,144868,205795501.55,10682,58681,40.51,November,2018,205096871.0,-0.15867418899858654,slight or no change,1382.7904761904765,1338.4294117647062,1413.382142857143,1444.6227625482231,1382.1415231660628
PVR,EQ,2018-11-26,1415.75,1422.0,1442.0,1416.0,1436.0,1436.5,1427.9,178600,255023680.25,15641,70655,39.56,November,2018,256558900.0,1.4656542468656217,positive,1390.0880952380955,1345.398529411765,1416.3892857142857,1447.863015384315,1384.9155560442564
PVR,EQ,2018-11-27,1436.5,1436.0,1449.0,1428.0,1448.0,1442.0,1437.9,268005,385364810.9,14908,99918,37.28,November,2018,386463210.0,0.3828750435085349,slight or no change,1397.609523809524,1353.4485294117649,1417.8785714285714,1452.1697614675181,1383.5873813896246
PVR,EQ,2018-11-28,1442.0,1455.95,1468.0,1442.15,1464.0,1461.9,1456.72,329496,479983943.05,15792,64286,19.51,November,2018,481690202.4,1.3800277392510552,positive,1405.5523809523813,1361.7455882352942,1421.957142857143,1462.5511146935137,1381.3631710207724
PVR,EQ,2018-11-29,1461.9,1493.25,1493.25,1442.0,1456.55,1452.45,1456.1,537882,783210672.0,20172,95960,17.84,November,2018,781246710.9,-0.6464190437102446,slight negative,1411.9833333333338,1368.9352941176471,1424.457142857143,1468.0552348609817,1380.8590508533043
PVR,EQ,2018-11-30,1452.45,1459.9,1468.7,1428.0,1432.0,1436.0,1447.41,500122,723880037.8,24282,247436,49.48,November,2018,718175192.0,-1.1325691073703072,negative,1416.5428571428577,1373.0176470588237,1423.689285714286,1465.9543500031546,1381.4242214254173
PVR,EQ,2018-12-03,1436.0,1450.0,1526.5,1441.05,1522.05,1522.0,1493.82,985913,1472780052.9,47115,336923,34.17,December,2018,1500559586.0,5.988857938718661,among top gainers,1424.1452380952385,1380.8117647058825,1433.314285714286,1496.183618198691,1370.4449532298809
PVR,EQ,2018-12-04,1522.0,1520.05,1530.75,1480.5,1486.35,1487.2,1506.93,564614,850836380.75,30096,109107,19.32,December,2018,839693940.8000001,-2.2864651773981555,negative,1429.780952380953,1385.6132352941179,1439.7464285714286,1505.0560987740857,1374.4367583687715
PVR,EQ,2018-12-05,1487.2,1485.0,1504.45,1466.6,1485.2,1478.45,1481.56,285054,422324150.85,16911,59671,20.93,December,2018,421438086.3,-0.5883539537385739,slight negative,1433.783333333334,1390.5661764705883,1443.9428571428573,1511.2240450170332,1376.6616692686814
PVR,EQ,2018-12-06,1478.45,1470.5,1511.0,1458.25,1496.0,1490.85,1490.71,317178,472821397.95,15775,45522,14.35,December,2018,472864821.3,0.8387162230714562,slight positive,1437.1023809523813,1394.9735294117647,1449.7071428571428,1518.331223146837,1381.0830625674487
PVR,EQ,2018-12-07,1490.85,1500.15,1514.75,1471.75,1493.15,1485.6,1487.44,275697,410083963.25,15607,60867,22.08,December,2018,409575463.2,-0.35214810343092706,slight or no change,1440.9500000000003,1400.020588235294,1454.6071428571427,1522.9670710330986,1386.2472146811867
PVR,EQ,2018-12-10,1485.6,1475.0,1492.85,1460.95,1486.0,1477.1,1471.98,177397,261124734.2,10808,52795,29.76,December,2018,262033108.7,-0.5721593968766814,slight negative,1443.7904761904765,1405.5132352941175,1457.6928571428566,1525.9262784276045,1389.4594358581087
PVR,EQ,2018-12-11,1477.1,1474.35,1509.0,1461.0,1502.9,1500.25,1480.28,274310,406056349.5,17092,75493,27.52,December,2018,411533577.5,1.5672601719585844,positive,1446.3380952380955,1411.4279411764705,1464.5749999999994,1528.7519039452834,1400.3980960547153
PVR,EQ,2018-12-12,1500.25,1515.0,1550.85,1506.0,1550.0,1544.4,1528.33,387699,592530637.7,21867,87572,22.59,December,2018,598762335.6,2.9428428595234197,positive,1453.821428571429,1419.2147058823527,1473.603571428571,1544.7421843806776,1402.4649584764645
PVR,EQ,2018-12-13,1544.4,1560.0,1572.0,1528.7,1533.25,1535.1,1551.74,421937,654737036.05,27673,84996,20.14,December,2018,647715488.6999999,-0.6021756021756142,slight negative,1460.3904761904764,1426.6220588235292,1482.128571428571,1551.99569492065,1412.2614479364918
PVR,EQ,2018-12-14,1535.1,1530.0,1560.0,1520.2,1559.85,1557.4,1548.17,276450,427990674.5,17593,87069,31.5,December,2018,430543230.0,1.4526740928929804,positive,1466.9476190476194,1434.6617647058822,1490.7642857142853,1566.0163997001612,1415.5121717284094
PVR,EQ,2018-12-17,1557.4,1555.0,1580.0,1542.35,1560.0,1562.0,1570.25,422094,662792880.2,20626,154990,36.72,December,2018,659310828.0,0.29536406831898177,slight or no change,1474.1785714285716,1442.5117647058821,1499.3357142857137,1577.9239540457068,1420.7474745257207
PVR,EQ,2018-12-18,1562.0,1555.0,1563.0,1529.45,1563.0,1555.5,1552.84,133852,207851033.05,6289,35026,26.17,December,2018,208206786.0,-0.4161331626120313,slight or no change,1480.7738095238096,1449.5147058823527,1506.021428571428,1586.7861839681264,1425.2566731747297
PVR,EQ,2018-12-19,1555.5,1563.7,1569.9,1543.1,1552.15,1554.6,1555.06,275529,428464556.55,12628,98726,35.83,December,2018,428337383.4,-0.057859209257482565,slight or no change,1486.5214285714287,1455.8191176470586,1513.3178571428564,1591.6548471985886,1434.9808670871241
PVR,EQ,2018-12-20,1554.6,1550.1,1592.95,1524.4,1574.0,1573.2,1579.39,521387,823475645.65,16258,108606,20.83,December,2018,820246028.4,1.1964492473948374,positive,1494.5833333333333,1462.0205882352939,1523.1178571428566,1593.7359699549806,1452.4997443307325
PVR,EQ,2018-12-21,1573.2,1580.0,1595.0,1533.1,1556.0,1564.5,1573.83,684626,1077485080.1,23885,137669,20.11,December,2018,1071097377.0,-0.5530129672006168,slight negative,1501.5595238095239,1467.7749999999996,1526.1535714285708,1600.1383875868955,1452.168755270246
PVR,EQ,2018-12-24,1564.5,1588.0,1609.9,1536.1,1546.8,1543.7,1563.08,900014,1406794647.0,32792,70625,7.85,December,2018,1389351611.8,-1.3294982422499158,negative,1507.6523809523808,1472.1661764705877,1530.189285714285,1601.1219209132319,1459.2566505153382
PVR,EQ,2018-12-26,1543.7,1538.0,1554.7,1513.85,1554.7,1548.7,1533.08,261487,400881637.1,10742,26010,9.95,December,2018,404964916.9,0.3238971302714333,slight or no change,1512.9952380952377,1475.917647058823,1535.2071428571421,1600.0510128259425,1470.3632728883417
PVR,EQ,2018-12-27,1548.7,1554.9,1590.0,1535.1,1589.0,1583.65,1565.15,338985,530562730.15,17886,65737,19.39,December,2018,536833595.25000006,2.2567314521857007,positive,1519.7404761904759,1481.17794117647,1541.8357142857137,1606.1172755679543,1477.5541530034732
